id,tipo,text_start,text_end,text
15892043,Claim,1825,2068,"Capecitabine/docetaxel was a cost-effective treatment in patients with anthracycline-pretreated advanced breast carcinoma, and had an incremental cost-effectiveness ratio that compares very favorably with that of many other oncology therapies."
15920748,Premise,892,963,"Energy intake after RT increased in both groups 1 and 2 (p < or = .05)."
15920748,Premise,964,1033,"Protein intake also increased in both groups 1 and 2 (p < or = .006)."
15920748,Premise,1034,1110,"Both energy and protein intake decreased significantly in group 3 (p < .01)."
15920748,Premise,1111,1212,"At 3 months, group 1 maintained intakes, whereas groups 2 and 3 returned to or below baseline levels."
15920748,Premise,1213,1264,"After RT, >90% of patients experienced RT toxicity;"
15920748,Premise,1265,1402,"this was not significantly different between groups, with a trend for reduced symptomatology in group 1 versus group 2/group 3 (p < .07)."
15920748,Premise,1403,1629,"At 3 months, the reduction of incidence/severity of grade 1+2 anorexia, nausea/vomiting, xerostomia, and dysgeusia was different: 90% of the patients improved in group 1 versus 67% in group 2 versus 51% in group 3 (p < .0001)."
15920748,Premise,1630,1802,"After RT, QOL function scores improved (p < .003) proportionally with improved nutritional intake and status in group 1/group 2 (p < .05) and worsened in group 3 (p < .05);"
15920748,Premise,1803,1942,"at 3 months, patients in group 1 maintained or improved overall QOL, whereas patients in groups 2 and 3 maintained or worsened overall QOL."
15920748,Claim,1943,2057,"During RT, nutritional interventions positively influenced outcomes, and counseling was of similar/higher benefit;"
15920748,Claim,2058,2143,"in the medium term, only counseling exerted a significant impact on patient outcomes."
16020979,Premise,573,763,"The incidence of WHO grade 3 or 4 anemia, neutropenia and thrombocytopenia was 29, 44 and 22% (GE group), and 28, 49 and 23% (GP group), respectively (p = 0.75, 0.95 and 0.87, respectively)."
16020979,Premise,764,837,"The rate of grade 2 or above nausea was numerically higher in the GP arm,"
16020979,Premise,838,922,"but the difference was not statistically significant (GE 15.5%, GP 27.7%, p = 0.20)."
16020979,Premise,923,1010,"The rate of vomiting in the GE and GP arms was 20.0 and 20.5%, respectively (p = 0.96)."
16020979,Premise,1011,1128,"However, subjective changes in QOL scores on nausea and vomiting were significantly higher in the GP arm (p = 0.001)."
16020979,Premise,1129,1255,"Other symptoms including sore mouth and hair loss were significantly higher in the GE arm (p = 0.003 and 0.007, respectively)."
16020979,Premise,1256,1403,"There were also significant differences observed in emotional (p = 0.014), cognitive (p = 0.028) and social functioning (p = 0.034) in favor of GP."
16020979,Premise,1404,1516,"The differences in tumor response (35.5 and 46.5% for GE and GP, respectively) were not significantly different."
16020979,Premise,1517,1712,"Median time to disease progression (33.8 and 40.7 weeks, respectively) and overall survival (41.4 and 57.3 weeks, respectively) were of borderline significance in favor of the GP arm (p = 0.055)."
16020979,Claim,1713,1758,"This toxicity profile of GE is similar to GP,"
16020979,Claim,1759,1830,"but the apparent inferior efficacy may discourage further investigation"
16125515,Premise,1052,1321,"After the rehabilitation program, cancer survivors (n=63) displayed statistically significant improvements on health-related quality of life with effect sizes (ES) varying from 0.38 to 0.99 (RAND-36) and from -0.34 to -0.57 (RSCL), most persistent at 3-month follow-up."
16125515,Premise,1322,1479,"Furthermore, statistically significant improvements in exercise capacity and muscle force of upper and lower extremities were displayed after rehabilitation."
16125515,Claim,1659,1877,"A multidimensional rehabilitation program has statistically and clinically relevant beneficial effects on health-related quality of life, exercise capacity, and muscle force in cancer patients with different diagnoses."
16125515,Claim,1891,2024,"if offered the choice, the majority of cancer survivors seem to prefer multidimensional programs to programs with only one component."
16125515,Premise,1480,1658,"If offered a choice, 80% of the patients prior to start and 58% of the patients after completion of the program indicated that they preferred the entire multidimensional program."
16135469,Claim,1,146,"Evidence suggests that the re-entry phase (ie, early period after medical treatment completion) presents distinct challenges for cancer patients."
16135469,Premise,1093,1323,"In analyses controlling for study site and baseline depressive symptoms, VID produced significant improvement in energy/fatigue at 6 months relative to CTL, particularly among women who felt less prepared for re-entry at baseline."
16135469,Premise,1324,1408,"No significant main effect of the interventions emerged on cancer-specific distress,"
16135469,Premise,1409,1537,"but EDU prompted greater reduction in this outcome relative to CTL at 6 months for patients who felt more prepared for re-entry."
16135469,Premise,1538,1622,"Between-group differences in the primary outcomes were not significant at 12 months,"
16135469,Premise,1623,1686,"and no significant effects emerged on the secondary end points."
16135469,Claim,1687,1874,"A peer-modeling videotape can accelerate the recovery of energy during the re-entry phase in women treated for breast cancer, particularly among those who feel less prepared for re-entry."
16135471,Premise,1077,1394,"Compared with the intervention group, mean difference scores between the baseline (T1) and immediate after the test (T2) assessments increased significantly more for the control group for worst and average fatigue, Functional Assessment of Cancer Therapy-Fatigue, and Piper fatigue severity and interference measures."
16135471,Premise,1395,1474,"These differences were not observed between baseline and T3 and T4 assessments."
16135471,Premise,1475,1658,"No significant differences were identified for any pre- or post-test change scores for confidence with managing fatigue, cancer self-efficacy, anxiety, depression, or quality of life."
16135471,Claim,1659,1781,"Preparatory education and support has the potential to assist women to cope with cancer-related fatigue in the short term."
16135471,Claim,1782,1948,"However, further research is needed to identify ways to improve the potency and sustainability of psychoeducational interventions for managing cancer-related fatigue."
16157934,Premise,659,822,"No differences were seen between groups in mean change scores from baseline for the SF-36 physical and mental component summary scores at 6, 12, 24, and 36 months."
16157934,Premise,823,1145,"Small (< 0.2 standard deviations) but statistically significant differences in mean change scores from baseline were seen for the SF-36 domains of physical functioning (12 months), bodily pain (6 months) and vitality (6 and 12 months), and the MENQOL vasomotor (6, 12, and 24 months) and sexual domains (12 and 24 months)."
16157934,Premise,1146,1406,"On the response analysis, a significant difference was seen between groups for the bodily pain domain (percentage of patients reporting a worsening of QOL, 47% placebo v 51% letrozole; P = .009) and the vasomotor domain (22% placebo v 29% letrozole; P = .001)."
16157934,Claim,1407,1463,"Letrozole did not have an adverse impact on overall QOL."
16157934,Claim,1464,1621,"Small effects were seen in some domains consistent with a minority of patients experiencing changes in QOL compatible with a reduction in estrogen synthesis."
16163445,Claim,503,623,"There were significant differences between treatment groups favouring the SNB group throughout the 18 months assessment."
16163445,Premise,624,888,"Patients in the standard treatment group showed a greater decline in Trial Outcome Index (TOI) scores (physical well-being, functional well-being and breast cancer concerns subscales in FACT-B+4) and recovered more slowly than patients in the SNB group (p < 0.01)."
16163445,Premise,889,982,"The change in total FACT-B+4 scores (measuring global QOL) closely resembled the TOI results."
16163445,Premise,983,1197,"18 months post-surgery approximately twice as many patients in the standard group compared with the SNB group reported substantial arm swelling (14% versus 7%) (p = 0.002) or numbness (19% versus 8.7%) (p < 0.001)."
16163445,Premise,1309,1398,"there was no evidence of increased anxiety amongst patients randomised to SNB (p > 0.05)."
16163445,Premise,1399,1531,"For 6 months post-surgery younger patients reported less favourable QOL scores (p < 0.001) and greater levels of anxiety (p < 0.01)."
16163445,Claim,1532,1718,"In view of the benefits regarding arm functioning and quality of life, the data from this randomised study support the use of SNB in patients with clinically node negative breast cancer."
16166415,Claim,604,703,"Erlotinib was superior to placebo for survival, progression-free survival, and tumor response rate."
16166415,Claim,704,842,"Exploratory analyses indicate that epidermal growth factor receptor status may be an important predictor of the erlotinib survival effect."
16166415,Premise,843,978,"Rash (75% versus 17%) and diarrhea (54% versus 18%) in the erlotnib and placebo group respectively were the most common adverse events."
16166415,Premise,979,1123,"Severe rash occurred in 9% and severe diarrhea in 6% of erlotinib-treated patients and each resulted in study discontinuation in 1% of patients."
16166415,Premise,1124,1217,"Dose reductions were required for 10% of patients with rash and 4% of patients with diarrhea."
16179098,MajorClaim,85,172,"Standard chemotherapy regimens are generally considered too toxic for elderly patients."
16179098,Premise,967,1087,"Among these 32 patients, 8 had a partial response (intent-to-treat response rate, 20%), and 10 (25%) had stable disease."
16179098,Premise,1088,1146,"The median survival was 7.8 months (range, 4-11.6 months)."
16179098,Premise,1147,1210,"The 1- and 2-year survival rates were 25% and 7%, respectively;"
16179098,Premise,1211,1278,"median time to progression was 4.3 months (range, 0.2-13.8 months)."
16179098,Premise,1279,1382,"Grade 3/4 neutropenia was seen in 27 patients (68%), and grade 3/4 anemia was seen in 5 patients (13%)."
16179098,Premise,1383,1440,"One patient died of febrile neutropenia during treatment."
16179098,Premise,1441,1523,"The main nonhematologic adverse effect was fatigue (grade 3/4 in 18% of patients)."
